jugador;equipo;partido_id;minuto;segundo;x;y;tipo_evento
Andre Martin Carrillo Diaz;Peru;7532;6;31;58;60;Ball Recovery
Andre Martin Carrillo Diaz;Peru;7532;6;31;58;60;Carry
Jens Stryger Larsen;Denmark;7532;6;31;60;18;Pressure
Pione Sisto Ifolo Emirmija;Denmark;7532;6;40;20;12;Pressure
Pione Sisto Ifolo Emirmija;Denmark;7532;6;41;19;11;Dribbled Past
Andre Martin Carrillo Diaz;Peru;7532;6;41;102;70;Dribble
Andre Martin Carrillo Diaz;Peru;7532;6;41;102;70;Carry
Pione Sisto Ifolo Emirmija;Denmark;7532;6;42;19;16;Pressure
Andre Martin Carrillo Diaz;Peru;7532;6;43;101;63;Pass
Christian Alberto Cueva Bravo;Peru;7532;6;44;89;69;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;6;44;89;69;Carry
Christian Alberto Cueva Bravo;Peru;7532;6;45;89;70;Pass
Luis Jan Piers Advincula;Peru;7532;6;46;99;77;Ball Receipt*
Luis Jan Piers Advincula;Peru;7532;6;46;99;77;Carry
Luis Jan Piers Advincula;Peru;7532;6;47;98;77;Pass
Jens Stryger Larsen;Denmark;7532;6;47;21;10;Pressure
Christian Alberto Cueva Bravo;Peru;7532;6;50;76;70;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;6;50;76;70;Carry
Christian Alberto Cueva Bravo;Peru;7532;6;51;73;71;Pass
Edison Michael Flores Peralta;Peru;7532;6;53;101;59;Ball Receipt*
Andreas Christensen;Denmark;7532;6;53;23;27;Ball Recovery
Andreas Christensen;Denmark;7532;6;53;23;27;Carry
Edison Michael Flores Peralta;Peru;7532;6;54;95;55;Pressure
Andreas Christensen;Denmark;7532;6;55;22;30;Pass
Kasper Schmeichel;Denmark;7532;6;57;8;40;Ball Receipt*
Kasper Schmeichel;Denmark;7532;6;57;8;40;Carry
Kasper Schmeichel;Denmark;7532;6;57;8;40;Pass
Nicolai Jorgensen;Denmark;7532;7;0;63;27;Ball Receipt*
Christian Guillermo Martin Ramos Garagay;Peru;7532;7;0;56;54;Pass
William Vitved Kvist Jorgensen;Denmark;7532;7;2;45;39;Pressure
Victor Yoshimar Yotun Flores;Peru;7532;7;3;73;38;Ball Receipt*
Victor Yoshimar Yotun Flores;Peru;7532;7;3;73;38;Carry
Victor Yoshimar Yotun Flores;Peru;7532;7;3;69;38;Pass
Miguel iÅngel Trauco Saavedra;Peru;7532;7;5;60;23;Ball Receipt*
Miguel iÅngel Trauco Saavedra;Peru;7532;7;5;60;23;Carry
Miguel iÅngel Trauco Saavedra;Peru;7532;7;6;63;21;Pass
Edison Michael Flores Peralta;Peru;7532;7;7;83;18;Ball Receipt*
Edison Michael Flores Peralta;Peru;7532;7;7;83;18;Pass
Victor Yoshimar Yotun Flores;Peru;7532;7;9;75;23;Ball Receipt*
Victor Yoshimar Yotun Flores;Peru;7532;7;9;75;23;Carry
Victor Yoshimar Yotun Flores;Peru;7532;7;11;84;24;Shot
Kasper Schmeichel;Denmark;7532;7;12;3;41;Goal Keeper
Miguel iÅngel Trauco Saavedra;Peru;7532;7;31;50;3;Duel
Henrik Dalsgaard;Denmark;7532;7;31;71;78;Pass
Nicolai Jorgensen;Denmark;7532;7;33;88;61;Ball Receipt*
Nicolai Jorgensen;Denmark;7532;7;33;88;61;Carry
Nicolai Jorgensen;Denmark;7532;7;36;87;64;Foul Committed
Victor Yoshimar Yotun Flores;Peru;7532;8;0;34;20;Pass
Christian Guillermo Martin Ramos Garagay;Peru;7532;8;3;23;53;Ball Receipt*
Christian Guillermo Martin Ramos Garagay;Peru;7532;8;3;23;53;Carry
Christian Guillermo Martin Ramos Garagay;Peru;7532;8;9;57;62;Pass
Luis Jan Piers Advincula;Peru;7532;8;10;71;78;Ball Receipt*
Luis Jan Piers Advincula;Peru;7532;8;10;71;78;Carry
Pione Sisto Ifolo Emirmija;Denmark;7532;8;11;43;6;Pressure
Pione Sisto Ifolo Emirmija;Denmark;7532;8;12;41;3;Dribbled Past
Luis Jan Piers Advincula;Peru;7532;8;12;80;78;Dribble
Luis Jan Piers Advincula;Peru;7532;8;12;80;78;Carry
Pione Sisto Ifolo Emirmija;Denmark;7532;8;13;37;11;Pressure
Luis Jan Piers Advincula;Peru;7532;8;13;80;71;Pass
Christian Alberto Cueva Bravo;Peru;7532;8;14;79;45;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;8;14;79;45;Carry
William Vitved Kvist Jorgensen;Denmark;7532;8;15;37;31;Pressure
Christian Alberto Cueva Bravo;Peru;7532;8;16;78;47;Dispossessed
William Vitved Kvist Jorgensen;Denmark;7532;8;16;43;34;Duel
Yussuf Yurary Poulsen;Denmark;7532;8;17;42;38;Pressure
Christian Alberto Cueva Bravo;Peru;7532;8;17;77;43;Pass
Edison Michael Flores Peralta;Peru;7532;8;18;83;32;Ball Receipt*
Edison Michael Flores Peralta;Peru;7532;8;18;83;32;Carry
Edison Michael Flores Peralta;Peru;7532;8;20;87;25;Pass
Miguel iÅngel Trauco Saavedra;Peru;7532;8;21;95;12;Ball Receipt*
Miguel iÅngel Trauco Saavedra;Peru;7532;8;21;95;12;Carry
Miguel iÅngel Trauco Saavedra;Peru;7532;8;22;100;12;Pass
Kasper Schmeichel;Denmark;7532;8;24;5;41;Goal Keeper
Yussuf Yurary Poulsen;Denmark;7532;8;33;98;74;Pressure
Alberto Junior Rodriguez Valdelomar;Peru;7532;8;34;19;5;Pass
Pedro David Gallese Quiroz;Peru;7532;8;36;2;32;Ball Receipt*
Pedro David Gallese Quiroz;Peru;7532;8;36;2;32;Carry
Pedro David Gallese Quiroz;Peru;7532;8;39;6;28;Pass
Christian Alberto Cueva Bravo;Peru;7532;8;43;70;39;Ball Receipt*
Andreas Christensen;Denmark;7532;8;50;45;40;Pass
Thomas Delaney;Denmark;7532;8;51;53;30;Ball Receipt*
Thomas Delaney;Denmark;7532;8;51;53;30;Carry
Thomas Delaney;Denmark;7532;8;54;50;33;Pass
Jens Stryger Larsen;Denmark;7532;8;55;66;6;Ball Receipt*
Jens Stryger Larsen;Denmark;7532;8;55;66;6;Carry
Jens Stryger Larsen;Denmark;7532;8;56;68;7;Pass
Andreas Christensen;Denmark;7532;8;58;43;36;Ball Receipt*
Andreas Christensen;Denmark;7532;8;58;43;36;Carry
Andreas Christensen;Denmark;7532;8;59;43;34;Pass
Simon Thorup Kji¶r;Denmark;7532;9;0;37;63;Ball Receipt*
Simon Thorup Kji¶r;Denmark;7532;9;0;37;63;Carry
Simon Thorup Kji¶r;Denmark;7532;9;2;38;64;Pass
Andreas Christensen;Denmark;7532;9;3;42;41;Ball Receipt*
Andreas Christensen;Denmark;7532;9;3;42;41;Carry
Andreas Christensen;Denmark;7532;9;4;43;40;Pass
Thomas Delaney;Denmark;7532;9;5;55;26;Ball Receipt*
Thomas Delaney;Denmark;7532;9;5;55;26;Carry
Thomas Delaney;Denmark;7532;9;8;68;26;Pass
Jens Stryger Larsen;Denmark;7532;9;9;81;3;Ball Receipt*
Jens Stryger Larsen;Denmark;7532;9;9;81;3;Carry
Jens Stryger Larsen;Denmark;7532;9;12;82;11;Pass
William Vitved Kvist Jorgensen;Denmark;7532;9;13;69;27;Ball Receipt*
William Vitved Kvist Jorgensen;Denmark;7532;9;13;69;27;Carry
William Vitved Kvist Jorgensen;Denmark;7532;9;14;69;27;Pass
Pione Sisto Ifolo Emirmija;Denmark;7532;9;15;74;31;Ball Receipt*
Pione Sisto Ifolo Emirmija;Denmark;7532;9;15;74;31;Carry
Pione Sisto Ifolo Emirmija;Denmark;7532;9;15;71;30;Pass
Andreas Christensen;Denmark;7532;9;16;57;33;Ball Receipt*
Andreas Christensen;Denmark;7532;9;16;57;33;Carry
Andreas Christensen;Denmark;7532;9;17;56;34;Pass
Simon Thorup Kji¶r;Denmark;7532;9;19;56;55;Ball Receipt*
Simon Thorup Kji¶r;Denmark;7532;9;19;56;55;Carry
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;9;19;59;27;Pressure
Simon Thorup Kji¶r;Denmark;7532;9;21;60;67;Pass
Victor Yoshimar Yotun Flores;Peru;7532;9;22;44;14;Pressure
Christian Dannemann Eriksen;Denmark;7532;9;22;75;73;Ball Receipt*
Christian Dannemann Eriksen;Denmark;7532;9;22;75;73;Carry
Victor Yoshimar Yotun Flores;Peru;7532;9;25;52;5;Foul Committed
Christian Dannemann Eriksen;Denmark;7532;9;25;69;76;Foul Won
William Vitved Kvist Jorgensen;Denmark;7532;9;35;53;51;Pass
Thomas Delaney;Denmark;7532;9;37;61;27;Ball Receipt*
Thomas Delaney;Denmark;7532;9;37;61;27;Carry
Thomas Delaney;Denmark;7532;9;39;69;26;Pass
Yussuf Yurary Poulsen;Denmark;7532;9;43;107;58;Ball Receipt*
Yussuf Yurary Poulsen;Denmark;7532;9;43;107;58;Carry
Yussuf Yurary Poulsen;Denmark;7532;9;43;107;58;Foul Committed
Miguel iÅngel Trauco Saavedra;Peru;7532;9;43;14;23;Foul Won
Pedro David Gallese Quiroz;Peru;7532;10;7;18;32;Pass
Alberto Junior Rodriguez Valdelomar;Peru;7532;10;9;28;18;Ball Receipt*
Alberto Junior Rodriguez Valdelomar;Peru;7532;10;9;28;18;Carry
Christian Dannemann Eriksen;Denmark;7532;10;9;88;64;Pressure
Alberto Junior Rodriguez Valdelomar;Peru;7532;10;11;34;5;Pass
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;10;14;81;17;Ball Receipt*
Simon Thorup Kji¶r;Denmark;7532;10;14;41;65;Duel
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;10;14;80;16;Pass
Christian Alberto Cueva Bravo;Peru;7532;10;14;88;18;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;10;14;88;18;Carry
Christian Alberto Cueva Bravo;Peru;7532;10;15;88;18;Pass
Simon Thorup Kji¶r;Denmark;7532;10;15;43;59;Pressure
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;10;15;85;20;Ball Receipt*
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;10;15;85;20;Carry
Thomas Delaney;Denmark;7532;10;15;40;57;Pressure
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;10;16;88;24;Pass
Andre Martin Carrillo Diaz;Peru;7532;10;19;96;50;Ball Receipt*
Andre Martin Carrillo Diaz;Peru;7532;10;19;96;50;Carry
Andre Martin Carrillo Diaz;Peru;7532;10;19;96;50;Pass
Luis Jan Piers Advincula;Peru;7532;10;21;97;68;Ball Receipt*
Luis Jan Piers Advincula;Peru;7532;10;21;97;68;Carry
Luis Jan Piers Advincula;Peru;7532;10;23;97;67;Pass
Andre Martin Carrillo Diaz;Peru;7532;10;25;92;62;Ball Receipt*
Andre Martin Carrillo Diaz;Peru;7532;10;25;92;62;Carry
Thomas Delaney;Denmark;7532;10;25;29;22;Pressure
Andre Martin Carrillo Diaz;Peru;7532;10;26;92;55;Pass
Christian Alberto Cueva Bravo;Peru;7532;10;27;102;50;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;10;27;102;50;Pass
Andre Martin Carrillo Diaz;Peru;7532;10;27;93;49;Ball Receipt*
William Vitved Kvist Jorgensen;Denmark;7532;10;27;23;35;Ball Recovery
Kasper Schmeichel;Denmark;7532;10;30;5;36;Pass
Luis Jan Piers Advincula;Peru;7532;10;44;81;80;Pass
Andre Martin Carrillo Diaz;Peru;7532;10;45;84;67;Ball Receipt*
Andre Martin Carrillo Diaz;Peru;7532;10;45;84;67;Carry
Thomas Delaney;Denmark;7532;10;46;34;17;Pressure
Andre Martin Carrillo Diaz;Peru;7532;10;46;82;61;Pass
Renato Fabrizio Tapia Cortijo;Peru;7532;10;47;83;54;Ball Receipt*
Renato Fabrizio Tapia Cortijo;Peru;7532;10;47;83;54;Carry
William Vitved Kvist Jorgensen;Denmark;7532;10;48;35;26;Pressure
Renato Fabrizio Tapia Cortijo;Peru;7532;10;48;81;52;Pass
Edison Michael Flores Peralta;Peru;7532;10;48;85;43;Ball Receipt*
Edison Michael Flores Peralta;Peru;7532;10;48;85;43;Carry
Yussuf Yurary Poulsen;Denmark;7532;10;49;38;34;Pressure
Edison Michael Flores Peralta;Peru;7532;10;49;87;41;Shot
Kasper Schmeichel;Denmark;7532;10;51;3;42;Goal Keeper
Kasper Schmeichel;Denmark;7532;11;20;7;35;Pass
Henrik Dalsgaard;Denmark;7532;11;23;77;75;Ball Receipt*
Henrik Dalsgaard;Denmark;7532;11;24;87;67;Pass
Renato Fabrizio Tapia Cortijo;Peru;7532;11;24;34;14;Duel
Nicolai Jorgensen;Denmark;7532;11;25;95;63;Ball Receipt*
Alberto Junior Rodriguez Valdelomar;Peru;7532;11;25;24;20;Pass
Edison Michael Flores Peralta;Peru;7532;11;26;36;3;Ball Receipt*
Edison Michael Flores Peralta;Peru;7532;11;26;36;3;Carry
Henrik Dalsgaard;Denmark;7532;11;27;83;73;Pressure
Edison Michael Flores Peralta;Peru;7532;11;27;38;2;Pass
Andreas Christensen;Denmark;7532;11;30;50;57;Pass
Miguel iÅngel Trauco Saavedra;Peru;7532;11;42;42;1;Pass
Simon Thorup Kji¶r;Denmark;7532;11;44;50;75;Pressure
Christian Alberto Cueva Bravo;Peru;7532;11;44;72;3;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;11;44;72;3;Carry
Christian Alberto Cueva Bravo;Peru;7532;11;45;71;2;Pass
Simon Thorup Kji¶r;Denmark;7532;11;46;49;79;Block
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;11;47;77;6;Duel
Henrik Dalsgaard;Denmark;7532;11;47;44;75;Pass
Victor Yoshimar Yotun Flores;Peru;7532;11;48;72;15;Pressure
Andreas Christensen;Denmark;7532;11;49;41;64;Ball Receipt*
Andreas Christensen;Denmark;7532;11;49;41;64;Carry
Andreas Christensen;Denmark;7532;11;49;41;64;Pass
Christian Dannemann Eriksen;Denmark;7532;11;52;55;48;Ball Receipt*
Christian Guillermo Martin Ramos Garagay;Peru;7532;11;52;49;46;Pass
Luis Jan Piers Advincula;Peru;7532;11;55;75;75;Ball Receipt*
Luis Jan Piers Advincula;Peru;7532;11;55;75;75;Carry
Pione Sisto Ifolo Emirmija;Denmark;7532;11;56;40;16;Pressure
Pione Sisto Ifolo Emirmija;Denmark;7532;11;57;40;11;Dribbled Past
Luis Jan Piers Advincula;Peru;7532;11;57;81;70;Dribble
Luis Jan Piers Advincula;Peru;7532;11;57;81;70;Carry
Luis Jan Piers Advincula;Peru;7532;11;58;81;68;Pass
Christian Alberto Cueva Bravo;Peru;7532;11;58;89;58;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;11;58;89;58;Carry
Christian Alberto Cueva Bravo;Peru;7532;11;58;89;58;Pass
Andre Martin Carrillo Diaz;Peru;7532;11;59;78;76;Ball Receipt*
Pione Sisto Ifolo Emirmija;Denmark;7532;11;59;35;19;Block
Pione Sisto Ifolo Emirmija;Denmark;7532;12;1;29;4;Ball Recovery
Andre Martin Carrillo Diaz;Peru;7532;12;1;95;77;Ball Recovery
Andre Martin Carrillo Diaz;Peru;7532;12;1;95;77;Carry
Jens Stryger Larsen;Denmark;7532;12;5;14;18;Pressure
Andre Martin Carrillo Diaz;Peru;7532;12;6;103;58;Shot
Kasper Schmeichel;Denmark;7532;12;6;3;41;Goal Keeper
Yussuf Yurary Poulsen;Denmark;7532;12;8;25;50;Ball Recovery
Yussuf Yurary Poulsen;Denmark;7532;12;8;25;50;Carry
Christian Alberto Cueva Bravo;Peru;7532;12;8;88;33;Pressure
Christian Alberto Cueva Bravo;Peru;7532;12;9;92;32;Dribbled Past
Yussuf Yurary Poulsen;Denmark;7532;12;9;29;49;Dribble
Yussuf Yurary Poulsen;Denmark;7532;12;9;29;49;Carry
Miguel iÅngel Trauco Saavedra;Peru;7532;12;11;82;34;Pressure
Renato Fabrizio Tapia Cortijo;Peru;7532;12;12;73;43;Pressure
Yussuf Yurary Poulsen;Denmark;7532;12;12;41;40;Pass
Christian Dannemann Eriksen;Denmark;7532;12;13;39;34;Ball Receipt*
Christian Dannemann Eriksen;Denmark;7532;12;13;39;34;Carry
Christian Dannemann Eriksen;Denmark;7532;12;13;39;34;Pass
Pione Sisto Ifolo Emirmija;Denmark;7532;12;19;100;10;Ball Receipt*
Pedro David Gallese Quiroz;Peru;7532;12;19;16;74;Pass
Andre Martin Carrillo Diaz;Peru;7532;12;24;67;74;Ball Receipt*
Jens Stryger Larsen;Denmark;7532;12;24;51;9;Pass
Thomas Delaney;Denmark;7532;12;25;52;18;Ball Receipt*
Thomas Delaney;Denmark;7532;12;25;52;18;Carry
Thomas Delaney;Denmark;7532;12;26;52;18;Pass
Jens Stryger Larsen;Denmark;7532;12;27;43;8;Ball Receipt*
Jens Stryger Larsen;Denmark;7532;12;27;43;8;Carry
Jens Stryger Larsen;Denmark;7532;12;29;43;8;Pass
Andreas Christensen;Denmark;7532;12;30;41;24;Ball Receipt*
Andreas Christensen;Denmark;7532;12;30;41;24;Carry
Andreas Christensen;Denmark;7532;12;31;43;31;Pass
Simon Thorup Kji¶r;Denmark;7532;12;32;43;46;Ball Receipt*
Simon Thorup Kji¶r;Denmark;7532;12;32;43;46;Carry
Simon Thorup Kji¶r;Denmark;7532;12;35;46;49;Pass
Andreas Christensen;Denmark;7532;12;36;47;35;Ball Receipt*
Andreas Christensen;Denmark;7532;12;36;47;35;Carry
Andreas Christensen;Denmark;7532;12;36;47;32;Pass
Thomas Delaney;Denmark;7532;12;37;57;26;Ball Receipt*
Thomas Delaney;Denmark;7532;12;37;57;26;Carry
Thomas Delaney;Denmark;7532;12;39;64;27;Pass
Pione Sisto Ifolo Emirmija;Denmark;7532;12;39;74;25;Ball Receipt*
Pione Sisto Ifolo Emirmija;Denmark;7532;12;39;74;25;Carry
Renato Fabrizio Tapia Cortijo;Peru;7532;12;41;44;53;Pressure
Renato Fabrizio Tapia Cortijo;Peru;7532;12;44;54;46;Foul Committed
Pione Sisto Ifolo Emirmija;Denmark;7532;12;44;67;35;Foul Won
Thomas Delaney;Denmark;7532;12;52;71;25;Pass
Jens Stryger Larsen;Denmark;7532;12;53;92;7;Ball Receipt*
Jens Stryger Larsen;Denmark;7532;12;53;92;7;Carry
Luis Jan Piers Advincula;Peru;7532;12;57;15;64;Pressure
Jens Stryger Larsen;Denmark;7532;12;59;109;14;Pass
Christian Dannemann Eriksen;Denmark;7532;13;0;98;35;Ball Receipt*
Christian Dannemann Eriksen;Denmark;7532;13;0;98;35;Carry
Christian Dannemann Eriksen;Denmark;7532;13;1;97;34;Pass
Thomas Delaney;Denmark;7532;13;2;90;27;Ball Receipt*
Thomas Delaney;Denmark;7532;13;2;90;27;Carry
Thomas Delaney;Denmark;7532;13;3;91;24;Pass
Yussuf Yurary Poulsen;Denmark;7532;13;5;108;56;Ball Receipt*
Yussuf Yurary Poulsen;Denmark;7532;13;5;109;54;Pass
Nicolai Jorgensen;Denmark;7532;13;5;110;37;Ball Receipt*
Alberto Junior Rodriguez Valdelomar;Peru;7532;13;5;12;36;Clearance
Christian Alberto Cueva Bravo;Peru;7532;13;6;19;40;Ball Recovery
Christian Alberto Cueva Bravo;Peru;7532;13;6;19;40;Carry
Christian Alberto Cueva Bravo;Peru;7532;13;9;19;35;Pass
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;13;10;48;44;Ball Receipt*
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;13;10;48;44;Carry
Thomas Delaney;Denmark;7532;13;11;78;36;Pressure
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;13;12;44;49;Pass
Andre Martin Carrillo Diaz;Peru;7532;13;14;49;67;Ball Receipt*
Andre Martin Carrillo Diaz;Peru;7532;13;14;49;67;Carry
Andreas Christensen;Denmark;7532;13;16;66;13;Pressure
Pione Sisto Ifolo Emirmija;Denmark;7532;13;18;70;14;Pressure
Pione Sisto Ifolo Emirmija;Denmark;7532;13;20;69;13;Dribbled Past
Andre Martin Carrillo Diaz;Peru;7532;13;20;52;68;Dribble
Andre Martin Carrillo Diaz;Peru;7532;13;20;52;68;Carry
Andreas Christensen;Denmark;7532;13;20;67;17;Pressure
Andre Martin Carrillo Diaz;Peru;7532;13;20;46;68;Pass
Renato Fabrizio Tapia Cortijo;Peru;7532;13;21;48;63;Ball Receipt*
Renato Fabrizio Tapia Cortijo;Peru;7532;13;21;48;63;Carry
Renato Fabrizio Tapia Cortijo;Peru;7532;13;22;49;62;Pass
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;13;22;64;55;Ball Receipt*
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;13;22;64;55;Carry
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;13;24;66;55;Pass
Miguel iÅngel Trauco Saavedra;Peru;7532;13;27;87;3;Ball Receipt*
Miguel iÅngel Trauco Saavedra;Peru;7532;13;27;87;3;Carry
Miguel iÅngel Trauco Saavedra;Peru;7532;13;29;99;3;Pass
Victor Yoshimar Yotun Flores;Peru;7532;13;30;92;14;Ball Receipt*
Victor Yoshimar Yotun Flores;Peru;7532;13;30;92;14;Carry
Victor Yoshimar Yotun Flores;Peru;7532;13;31;93;14;Pass
Christian Alberto Cueva Bravo;Peru;7532;13;32;98;32;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;13;32;98;32;Carry
Christian Alberto Cueva Bravo;Peru;7532;13;33;95;33;Pass
Renato Fabrizio Tapia Cortijo;Peru;7532;13;35;86;42;Ball Receipt*
Renato Fabrizio Tapia Cortijo;Peru;7532;13;35;86;43;Shot
Simon Thorup Kji¶r;Denmark;7532;13;35;23;41;Block
Kasper Schmeichel;Denmark;7532;13;35;3;41;Goal Keeper
Victor Yoshimar Yotun Flores;Peru;7532;14;9;119;2;Pass
Alberto Junior Rodriguez Valdelomar;Peru;7532;14;11;106;38;Ball Receipt*
Thomas Delaney;Denmark;7532;14;11;8;29;Duel
Alberto Junior Rodriguez Valdelomar;Peru;7532;14;11;107;37;Shot
Kasper Schmeichel;Denmark;7532;14;15;3;43;Goal Keeper
Kasper Schmeichel;Denmark;7532;14;22;5;37;Pass
Christian Dannemann Eriksen;Denmark;7532;14;28;96;76;Ball Receipt*
Miguel iÅngel Trauco Saavedra;Peru;7532;14;40;33;1;Pass
Christian Alberto Cueva Bravo;Peru;7532;14;42;65;7;Ball Receipt*
Henrik Dalsgaard;Denmark;7532;14;42;61;77;Pass
Christian Dannemann Eriksen;Denmark;7532;14;43;72;74;Ball Receipt*
Christian Dannemann Eriksen;Denmark;7532;14;43;73;74;Pass
Victor Yoshimar Yotun Flores;Peru;7532;14;44;53;17;Pressure
Thomas Delaney;Denmark;7532;14;45;66;58;Ball Receipt*
Thomas Delaney;Denmark;7532;14;45;66;58;Pass
Pione Sisto Ifolo Emirmija;Denmark;7532;14;46;66;50;Ball Receipt*
Renato Fabrizio Tapia Cortijo;Peru;7532;14;46;54;30;Ball Recovery
Pione Sisto Ifolo Emirmija;Denmark;7532;14;46;65;49;Pressure
Renato Fabrizio Tapia Cortijo;Peru;7532;14;47;55;32;Pressure
Pione Sisto Ifolo Emirmija;Denmark;7532;14;48;57;40;Ball Recovery
Pione Sisto Ifolo Emirmija;Denmark;7532;14;48;57;40;Carry
Renato Fabrizio Tapia Cortijo;Peru;7532;14;49;63;42;Foul Committed
Pione Sisto Ifolo Emirmija;Denmark;7532;14;49;58;39;Foul Won
Andreas Christensen;Denmark;7532;15;3;55;40;Pass
Thomas Delaney;Denmark;7532;15;4;60;31;Ball Receipt*
Thomas Delaney;Denmark;7532;15;4;60;31;Carry
Thomas Delaney;Denmark;7532;15;4;60;31;Pass
Andreas Christensen;Denmark;7532;15;5;52;41;Ball Receipt*
Andreas Christensen;Denmark;7532;15;5;52;41;Carry
Andreas Christensen;Denmark;7532;15;7;53;39;Pass
Thomas Delaney;Denmark;7532;15;7;54;29;Ball Receipt*
Thomas Delaney;Denmark;7532;15;7;54;29;Carry
Thomas Delaney;Denmark;7532;15;8;54;29;Pass
Andreas Christensen;Denmark;7532;15;9;52;39;Ball Receipt*
Andreas Christensen;Denmark;7532;15;9;52;39;Carry
Andreas Christensen;Denmark;7532;15;11;53;41;Pass
Simon Thorup Kji¶r;Denmark;7532;15;12;56;62;Ball Receipt*
Simon Thorup Kji¶r;Denmark;7532;15;12;56;62;Carry
Simon Thorup Kji¶r;Denmark;7532;15;16;68;68;Pass
Jens Stryger Larsen;Denmark;7532;15;18;98;32;Ball Receipt*
Andre Martin Carrillo Diaz;Peru;7532;15;18;33;52;Ball Recovery
Andre Martin Carrillo Diaz;Peru;7532;15;18;33;52;Carry
Andre Martin Carrillo Diaz;Peru;7532;15;19;38;58;Pass
Christian Alberto Cueva Bravo;Peru;7532;15;21;62;53;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;15;21;62;53;Carry
Christian Alberto Cueva Bravo;Peru;7532;15;23;74;49;Pass
Andreas Christensen;Denmark;7532;15;24;26;29;Pressure
Luis Jan Piers Advincula;Peru;7532;15;25;101;62;Ball Receipt*
Andreas Christensen;Denmark;7532;15;25;21;20;Interception
Kasper Schmeichel;Denmark;7532;15;58;6;37;Pass
Andreas Christensen;Denmark;7532;15;59;23;27;Ball Receipt*
Andreas Christensen;Denmark;7532;15;59;23;27;Carry
Andreas Christensen;Denmark;7532;16;11;42;39;Pass
Simon Thorup Kji¶r;Denmark;7532;16;12;41;60;Ball Receipt*
Simon Thorup Kji¶r;Denmark;7532;16;12;41;60;Carry
Simon Thorup Kji¶r;Denmark;7532;16;13;41;60;Pass
Christian Dannemann Eriksen;Denmark;7532;16;14;47;72;Ball Receipt*
Christian Dannemann Eriksen;Denmark;7532;16;14;47;72;Carry
Christian Dannemann Eriksen;Denmark;7532;16;17;55;70;Pass
William Vitved Kvist Jorgensen;Denmark;7532;16;17;57;58;Ball Receipt*
William Vitved Kvist Jorgensen;Denmark;7532;16;17;57;58;Carry
William Vitved Kvist Jorgensen;Denmark;7532;16;19;58;55;Pass
Nicolai Jorgensen;Denmark;7532;16;20;76;40;Ball Receipt*
Andre Martin Carrillo Diaz;Peru;7532;16;20;48;40;Interception
Andre Martin Carrillo Diaz;Peru;7532;16;20;48;40;Carry
Andre Martin Carrillo Diaz;Peru;7532;16;22;53;28;Pass
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;16;22;65;23;Ball Receipt*
Christian Dannemann Eriksen;Denmark;7532;16;22;67;55;Block
Nicolai Jorgensen;Denmark;7532;16;23;66;52;Pass
Christian Dannemann Eriksen;Denmark;7532;16;24;74;52;Ball Receipt*
Victor Yoshimar Yotun Flores;Peru;7532;16;24;50;28;Ball Recovery
Victor Yoshimar Yotun Flores;Peru;7532;16;24;50;28;Carry
Victor Yoshimar Yotun Flores;Peru;7532;16;26;61;31;Pass
Christian Alberto Cueva Bravo;Peru;7532;16;28;85;64;Ball Receipt*
Christian Alberto Cueva Bravo;Peru;7532;16;28;85;64;Carry
Christian Alberto Cueva Bravo;Peru;7532;16;32;101;56;Pass
Jefferson Agusti≠n FarfAn Guadalupe;Peru;7532;16;32;107;34;Ball Receipt*
Andreas Christensen;Denmark;7532;16;32;17;28;Block
Andreas Christensen;Denmark;7532;16;36;4;17;Ball Recovery
Andreas Christensen;Denmark;7532;16;36;4;17;Carry
